\fixlen = T
\RowsRetrieved = 1264
\QUERY_STATUS = 'OK'
\ in_row_id
\ in_ra
\ in_dec
\ scan_id
\ ___ scan ID
\ scangrp
\ ___ scan group ID
\ frame_num
\ ___ frame number in scan
\ band
\ ___ WISE band number
\ qual_frame
\ ___ quality score value for frame
\ moon_sep
\ ___ distance from frame center to moon
\ dtanneal
\ ___ time since last anneal
\ saa_sep
\ ___ distance from frame center to SAA boundary
\ unixt
\ date_obs
\ ___ date and time of mid-point of frame observation, UTC
|               in_row_id|                   in_ra|                  in_dec|  scan_id|  scangrp|               frame_num|                    band|              qual_frame|                moon_sep|                dtanneal|                 saa_sep|                   unixt|               date_obs|               fname               |
|                     int|                  double|                  double|     char|     char|                     int|                     int|                     int|                  double|                  double|                  double|                  double|                   char|               char                |
|                        |                        |                        |         |         |                        |                        |                        |                        |                        |                        |                        |                       |                                   |
|                    null|                    null|                    null|     null|     null|                    null|                    null|                    null|                    null|                    null|                    null|                    null|                   null|               null                |
                        1                146.69358      -51.268610000000002    23658r        8r                      231                        2                        5       115.46857935031601                   999999       20.016276999999999       1608458989.1619899 2020-12-20 10:09:49.162           23658r231-w2-int-1b.fits 
                        1                146.69358      -51.268610000000002    23662r        2r                      149                        2                        5         115.802155873817                   999999                26.610035       1608470244.2119901 2020-12-20 13:17:24.212           23662r149-w2-int-1b.fits 
                        1                146.69358      -51.268610000000002    23666r        6r                      230                        2                       10         116.507632547019                   999999       43.225954000000002       1608481576.2750001 2020-12-20 16:26:16.275           23666r230-w2-int-1b.fits 
                        1                146.69358      -51.268610000000002    23666r        6r                      231                        2                        5         115.842653892108                   999999       43.281815999999999       1608481587.2749801 2020-12-20 16:26:27.275           23666r231-w2-int-1b.fits 
                        1                146.69358      -51.268610000000002    23670r        0r                      230                        2                        5         116.672982195019                   999999       54.943730000000002         1608492875.33301 2020-12-20 19:34:35.333           23670r230-w2-int-1b.fits 
                        1                146.69358      -51.268610000000002    23670r        0r                      231                        2                        5         116.002293763569                   999999       54.529955000000001       1608492886.3370099 2020-12-20 19:34:46.337           23670r231-w2-int-1b.fits 
                        1                146.69358      -51.268610000000002    23672r        2r                      206                        2                        5         116.537892854929                   999999       56.514909000000003       1608498530.3599899 2020-12-20 21:08:50.360           23672r206-w2-int-1b.fits 
                        1                146.69358      -51.268610000000002    23676r        6r                      206                        2                        5         116.667717294676                   999999                51.652431       1608509829.4229801 2020-12-21 00:17:09.423           23676r206-w2-int-1b.fits 
                        1                146.69358      -51.268610000000002    23678r        8r                      230                        2                        5         116.979060491722                   999999       45.062364000000002         1608515473.45401 2020-12-21 01:51:13.454           23678r230-w2-int-1b.fits 
                        1                146.69358      -51.268610000000002    23678r        8r                      231                        2                        5         116.300604844928                   999999       44.772838999999998         1608515484.45399 2020-12-21 01:51:24.454           23678r231-w2-int-1b.fits 
                        1                146.69358      -51.268610000000002    23680r        0r                      206                        2                        5          116.81507067401                   999999       37.573844999999999       1608521128.4809899 2020-12-21 03:25:28.481           23680r206-w2-int-1b.fits 
                        1                146.69358      -51.268610000000002    23682r        2r                      158                        2                        5       116.54257689180901                   999999       30.335630999999999       1608526739.5039799 2020-12-21 04:58:59.504           23682r158-w2-int-1b.fits 
                        1                146.69358      -51.268610000000002    23684r        4r                      206                        2                        5       116.90463412869801                   999999       25.103746000000001         1608532427.53899 2020-12-21 06:33:47.539           23684r206-w2-int-1b.fits 
                        1                146.69358      -51.268610000000002    23686r        6r                      230                        2                        5         117.185493931812                   999999                21.124381         1608538071.56599 2020-12-21 08:07:51.566           23686r230-w2-int-1b.fits 
                        1                146.69358      -51.268610000000002    23686r        6r                      232                        2                        5         116.500454682875                   999999       21.558098999999999       1608538082.5699999 2020-12-21 08:08:02.570           23686r232-w2-int-1b.fits 
                        1                146.69358      -51.268610000000002    23688r        8r                      206                        2                       10       116.98294800388101                   999999                19.820245       1608543726.5930099 2020-12-21 09:42:06.593           23688r206-w2-int-1b.fits 
                        1                146.69358      -51.268610000000002    23690r        0r                      230                        2                        5       117.25728860027699                   999999       22.089884000000001           1608549370.625 2020-12-21 11:16:10.625           23690r230-w2-int-1b.fits 
                        1                146.69358      -51.268610000000002    23694r        4r                      230                        2                        5         117.315842794381                   999999       33.653753999999999       1608560669.6830101 2020-12-21 14:24:29.683           23694r230-w2-int-1b.fits 
                        1                146.69358      -51.268610000000002    23696r        6r                      206                        2                        5         117.081673477378                   999999       41.214995000000002         1608566324.71401 2020-12-21 15:58:44.714           23696r206-w2-int-1b.fits 
                        1                146.69358      -51.268610000000002    23700r        0r                      206                        2                        5       117.10614518945501                   999999       53.225912999999998       1608577623.7720201 2020-12-21 19:07:03.772           23700r206-w2-int-1b.fits 
                        1                146.69358      -51.268610000000002    23704r        4r                      206                        2                        5          117.11535092899                   999999                55.675041       1608588922.8309901 2020-12-21 22:15:22.831           23704r206-w2-int-1b.fits 
                        1                146.69358      -51.268610000000002    23708r        8r                      206                        2                        5         117.101180916423                   999999       46.713394000000001       1608600221.8930199 2020-12-22 01:23:41.893           23708r206-w2-int-1b.fits 
